-1,-1,1
-0.998043052837573,-0.998043052837573,1
-0.996086105675147,-0.996086105675147,1
-0.99412915851272,-0.99412915851272,1
-0.992172211350294,-0.992172211350294,1
-0.990215264187867,-0.990215264187867,1
-0.98825831702544,-0.98825831702544,1
-0.986301369863014,-0.986301369863014,1
-0.984344422700587,-0.984344422700587,1
-0.982387475538161,-0.982387475538161,1
-0.980430528375734,-0.980430528375734,1
-0.978473581213307,-0.978473581213307,1
-0.976516634050881,-0.976516634050881,1
-0.974559686888454,-0.974559686888454,1
-0.972602739726027,-0.972602739726027,1
-0.970645792563601,-0.970645792563601,1
-0.968688845401174,-0.968688845401174,1
-0.966731898238748,-0.966731898238748,1
-0.964774951076321,-0.964774951076321,1
-0.962818003913894,-0.962818003913894,1
-0.960861056751468,-0.960861056751468,1
-0.958904109589041,-0.958904109589041,1
-0.956947162426614,-0.956947162426614,1
-0.954990215264188,-0.954990215264188,1
-0.953033268101761,-0.953033268101761,1
-0.951076320939335,-0.951076320939335,1
-0.949119373776908,-0.949119373776908,1
-0.947162426614481,-0.947162426614481,1
-0.945205479452055,-0.945205479452055,1
-0.943248532289628,-0.943248532289628,1
-0.941291585127202,-0.941291585127202,1
-0.939334637964775,-0.939334637964775,1
-0.937377690802348,-0.937377690802348,1
-0.935420743639922,-0.935420743639922,1
-0.933463796477495,-0.933463796477495,1
-0.931506849315068,-0.931506849315068,1
-0.929549902152642,-0.929549902152642,1
-0.927592954990215,-0.927592954990215,1
-0.925636007827789,-0.925636007827789,1
-0.923679060665362,-0.923679060665362,1
-0.921722113502935,-0.921722113502935,1
-0.919765166340509,-0.919765166340509,1
-0.917808219178082,-0.917808219178082,1
-0.915851272015656,-0.915851272015656,1
-0.913894324853229,-0.913894324853229,1
-0.911937377690802,-0.911937377690802,1
-0.909980430528376,-0.909980430528376,1
-0.908023483365949,-0.908023483365949,1
-0.906066536203523,-0.906066536203523,1
-0.904109589041096,-0.904109589041096,1
-0.902152641878669,-0.902152641878669,1
-0.900195694716243,-0.900195694716243,1
-0.898238747553816,-0.898238747553816,1
-0.896281800391389,-0.896281800391389,1
-0.894324853228963,-0.894324853228963,1
-0.892367906066536,-0.892367906066536,1
-0.89041095890411,-0.89041095890411,1
-0.888454011741683,-0.888454011741683,1
-0.886497064579256,-0.886497064579256,1
-0.88454011741683,-0.88454011741683,1
-0.882583170254403,-0.882583170254403,1
-0.880626223091977,-0.880626223091977,1
-0.87866927592955,-0.87866927592955,1
-0.876712328767123,-0.876712328767123,1
-0.874755381604697,-0.874755381604697,1
-0.87279843444227,-0.87279843444227,1
-0.870841487279843,-0.870841487279843,1
-0.868884540117417,-0.868884540117417,1
-0.86692759295499,-0.86692759295499,1
-0.864970645792564,-0.864970645792564,1
-0.863013698630137,-0.863013698630137,1
-0.86105675146771,-0.86105675146771,1
-0.859099804305284,-0.859099804305284,1
-0.857142857142857,-0.857142857142857,1
-0.855185909980431,-0.855185909980431,1
-0.853228962818004,-0.853228962818004,1
-0.851272015655577,-0.851272015655577,1
-0.849315068493151,-0.849315068493151,1
-0.847358121330724,-0.847358121330724,1
-0.845401174168297,-0.845401174168297,1
-0.843444227005871,-0.843444227005871,1
-0.841487279843444,-0.841487279843444,1
-0.839530332681018,-0.839530332681018,1
-0.837573385518591,-0.837573385518591,1
-0.835616438356164,-0.835616438356164,1
-0.833659491193738,-0.833659491193738,1
-0.831702544031311,-0.831702544031311,1
-0.829745596868884,-0.829745596868884,1
-0.827788649706458,-0.827788649706458,1
-0.825831702544031,-0.825831702544031,1
-0.823874755381605,-0.823874755381605,1
-0.821917808219178,-0.821917808219178,1
-0.819960861056751,-0.819960861056751,1
-0.818003913894325,-0.818003913894325,1
-0.816046966731898,-0.816046966731898,1
-0.814090019569472,-0.814090019569472,1
-0.812133072407045,-0.812133072407045,1
-0.810176125244618,-0.810176125244618,1
-0.808219178082192,-0.808219178082192,1
-0.806262230919765,-0.806262230919765,1
-0.804305283757339,-0.804305283757339,1
-0.802348336594912,-0.802348336594912,1
-0.800391389432485,-0.800391389432485,1
-0.798434442270059,-0.798434442270059,1
-0.796477495107632,-0.796477495107632,1
-0.794520547945206,-0.794520547945206,1
-0.792563600782779,-0.792563600782779,1
-0.790606653620352,-0.790606653620352,1
-0.788649706457926,-0.788649706457926,1
-0.786692759295499,-0.786692759295499,1
-0.784735812133072,-0.784735812133072,1
-0.782778864970646,-0.782778864970646,1
-0.780821917808219,-0.780821917808219,1
-0.778864970645793,-0.778864970645793,1
-0.776908023483366,-0.776908023483366,1
-0.774951076320939,-0.774951076320939,1
-0.772994129158513,-0.772994129158513,1
-0.771037181996086,-0.771037181996086,1
-0.76908023483366,-0.76908023483366,1
-0.767123287671233,-0.767123287671233,1
-0.765166340508806,-0.765166340508806,1
-0.76320939334638,-0.76320939334638,1
-0.761252446183953,-0.761252446183953,1
-0.759295499021526,-0.759295499021526,1
-0.7573385518591,-0.7573385518591,1
-0.755381604696673,-0.755381604696673,1
-0.753424657534247,-0.753424657534247,1
-0.75146771037182,-0.75146771037182,1
-0.749510763209393,-0.749510763209393,1
-0.747553816046967,-0.747553816046967,1
-0.74559686888454,-0.74559686888454,1
-0.743639921722113,-0.743639921722113,1
-0.741682974559687,-0.741682974559687,1
-0.73972602739726,-0.73972602739726,1
-0.737769080234834,-0.737769080234834,1
-0.735812133072407,-0.735812133072407,1
-0.73385518590998,-0.73385518590998,1
-0.731898238747554,-0.731898238747554,1
-0.729941291585127,-0.729941291585127,1
-0.727984344422701,-0.727984344422701,1
-0.726027397260274,-0.726027397260274,1
-0.724070450097847,-0.724070450097847,1
-0.722113502935421,-0.722113502935421,1
-0.720156555772994,-0.720156555772994,1
-0.718199608610568,-0.718199608610568,1
-0.716242661448141,-0.716242661448141,1
-0.714285714285714,-0.714285714285714,1
-0.712328767123288,-0.712328767123288,1
-0.710371819960861,-0.710371819960861,1
-0.708414872798435,-0.708414872798435,1
-0.706457925636008,-0.706457925636008,1
-0.704500978473581,-0.704500978473581,1
-0.702544031311155,-0.702544031311155,1
-0.700587084148728,-0.700587084148728,1
-0.698630136986301,-0.698630136986301,1
-0.696673189823875,-0.696673189823875,1
-0.694716242661448,-0.694716242661448,1
-0.692759295499022,-0.692759295499022,1
-0.690802348336595,-0.690802348336595,1
-0.688845401174168,-0.688845401174168,1
-0.686888454011742,-0.686888454011742,1
-0.684931506849315,-0.684931506849315,1
-0.682974559686888,-0.682974559686888,1
-0.681017612524462,-0.681017612524462,1
-0.679060665362035,-0.679060665362035,1
-0.677103718199609,-0.677103718199609,1
-0.675146771037182,-0.675146771037182,1
-0.673189823874755,-0.673189823874755,1
-0.671232876712329,-0.671232876712329,1
-0.669275929549902,-0.669275929549902,1
-0.667318982387476,-0.667318982387476,1
-0.665362035225049,-0.665362035225049,1
-0.663405088062622,-0.663405088062622,1
-0.661448140900196,-0.661448140900196,1
-0.659491193737769,-0.659491193737769,1
-0.657534246575342,-0.657534246575342,1
-0.655577299412916,-0.655577299412916,1
-0.653620352250489,-0.653620352250489,1
-0.651663405088063,-0.651663405088063,1
-0.649706457925636,-0.649706457925636,1
-0.647749510763209,-0.647749510763209,1
-0.645792563600783,-0.645792563600783,1
-0.643835616438356,-0.643835616438356,1
-0.64187866927593,-0.64187866927593,1
-0.639921722113503,-0.639921722113503,1
-0.637964774951076,-0.637964774951076,1
-0.63600782778865,-0.63600782778865,1
-0.634050880626223,-0.634050880626223,1
-0.632093933463796,-0.632093933463796,1
-0.63013698630137,-0.63013698630137,1
-0.628180039138943,-0.628180039138943,1
-0.626223091976517,-0.626223091976517,1
-0.62426614481409,-0.62426614481409,1
-0.622309197651663,-0.622309197651663,1
-0.620352250489237,-0.620352250489237,1
-0.61839530332681,-0.61839530332681,1
-0.616438356164384,-0.616438356164384,1
-0.614481409001957,-0.614481409001957,1
-0.61252446183953,-0.61252446183953,1
-0.610567514677104,-0.610567514677104,1
-0.608610567514677,-0.608610567514677,1
-0.606653620352251,-0.606653620352251,1
-0.604696673189824,-0.604696673189824,1
-0.602739726027397,-0.602739726027397,1
-0.600782778864971,-0.600782778864971,1
-0.598825831702544,-0.598825831702544,1
-0.596868884540117,-0.596868884540117,1
-0.594911937377691,-0.594911937377691,1
-0.592954990215264,-0.592954990215264,1
-0.590998043052838,-0.590998043052838,1
-0.589041095890411,-0.589041095890411,1
-0.587084148727984,-0.587084148727984,1
-0.585127201565558,-0.585127201565558,1
-0.583170254403131,-0.583170254403131,1
-0.581213307240705,-0.581213307240705,1
-0.579256360078278,-0.579256360078278,1
-0.577299412915851,-0.577299412915851,1
-0.575342465753425,-0.575342465753425,1
-0.573385518590998,-0.573385518590998,1
-0.571428571428571,-0.571428571428571,1
-0.569471624266145,-0.569471624266145,1
-0.567514677103718,-0.567514677103718,1
-0.565557729941292,-0.565557729941292,1
-0.563600782778865,-0.563600782778865,1
-0.561643835616438,-0.561643835616438,1
-0.559686888454012,-0.559686888454012,1
-0.557729941291585,-0.557729941291585,1
-0.555772994129158,-0.555772994129158,1
-0.553816046966732,-0.553816046966732,1
-0.551859099804305,-0.551859099804305,1
-0.549902152641879,-0.549902152641879,1
-0.547945205479452,-0.547945205479452,1
-0.545988258317025,-0.545988258317025,1
-0.544031311154599,-0.544031311154599,1
-0.542074363992172,-0.542074363992172,1
-0.540117416829746,-0.540117416829746,1
-0.538160469667319,-0.538160469667319,1
-0.536203522504892,-0.536203522504892,1
-0.534246575342466,-0.534246575342466,1
-0.532289628180039,-0.532289628180039,1
-0.530332681017613,-0.530332681017613,1
-0.528375733855186,-0.528375733855186,1
-0.526418786692759,-0.526418786692759,1
-0.524461839530333,-0.524461839530333,1
-0.522504892367906,-0.522504892367906,1
-0.52054794520548,-0.52054794520548,1
-0.518590998043053,-0.518590998043053,1
-0.516634050880626,-0.516634050880626,1
-0.5146771037182,-0.5146771037182,1
-0.512720156555773,-0.512720156555773,1
-0.510763209393346,-0.510763209393346,1
-0.50880626223092,-0.50880626223092,1
-0.506849315068493,-0.506849315068493,1
-0.504892367906067,-0.504892367906067,1
-0.50293542074364,-0.50293542074364,1
-0.500978473581213,-0.500978473581213,1
-0.499021526418787,-0.499021526418787,1
-0.49706457925636,-0.49706457925636,1
-0.495107632093933,-0.495107632093933,1
-0.493150684931507,-0.493150684931507,1
-0.49119373776908,-0.49119373776908,1
-0.489236790606654,-0.489236790606654,1
-0.487279843444227,-0.487279843444227,1
-0.4853228962818,-0.4853228962818,1
-0.483365949119374,-0.483365949119374,1
-0.481409001956947,-0.481409001956947,1
-0.479452054794521,-0.479452054794521,1
-0.477495107632094,-0.477495107632094,1
-0.475538160469667,-0.475538160469667,1
-0.473581213307241,-0.473581213307241,1
-0.471624266144814,-0.471624266144814,1
-0.469667318982387,-0.469667318982387,1
-0.467710371819961,-0.467710371819961,1
-0.465753424657534,-0.465753424657534,1
-0.463796477495108,-0.463796477495108,1
-0.461839530332681,-0.461839530332681,1
-0.459882583170254,-0.459882583170254,1
-0.457925636007828,-0.457925636007828,1
-0.455968688845401,-0.455968688845401,1
-0.454011741682975,-0.454011741682975,1
-0.452054794520548,-0.452054794520548,1
-0.450097847358121,-0.450097847358121,1
-0.448140900195695,-0.448140900195695,1
-0.446183953033268,-0.446183953033268,1
-0.444227005870842,-0.444227005870842,1
-0.442270058708415,-0.442270058708415,1
-0.440313111545988,-0.440313111545988,1
-0.438356164383562,-0.438356164383562,1
-0.436399217221135,-0.436399217221135,1
-0.434442270058708,-0.434442270058708,1
-0.432485322896282,-0.432485322896282,1
-0.430528375733855,-0.430528375733855,1
-0.428571428571429,-0.428571428571429,1
-0.426614481409002,-0.426614481409002,1
-0.424657534246575,-0.424657534246575,1
-0.422700587084149,-0.422700587084149,1
-0.420743639921722,-0.420743639921722,1
-0.418786692759295,-0.418786692759295,1
-0.416829745596869,-0.416829745596869,1
-0.414872798434442,-0.414872798434442,1
-0.412915851272016,-0.412915851272016,1
-0.410958904109589,-0.410958904109589,1
-0.409001956947162,-0.409001956947162,1
-0.407045009784736,-0.407045009784736,1
-0.405088062622309,-0.405088062622309,1
-0.403131115459883,-0.403131115459883,1
-0.401174168297456,-0.401174168297456,1
-0.399217221135029,-0.399217221135029,1
-0.397260273972603,-0.397260273972603,1
-0.395303326810176,-0.395303326810176,1
-0.39334637964775,-0.39334637964775,1
-0.391389432485323,-0.391389432485323,1
-0.389432485322896,-0.389432485322896,1
-0.38747553816047,-0.38747553816047,1
-0.385518590998043,-0.385518590998043,1
-0.383561643835616,-0.383561643835616,1
-0.38160469667319,-0.38160469667319,1
-0.379647749510763,-0.379647749510763,1
-0.377690802348337,-0.377690802348337,1
-0.37573385518591,-0.37573385518591,1
-0.373776908023483,-0.373776908023483,1
-0.371819960861057,-0.371819960861057,1
-0.36986301369863,-0.36986301369863,1
-0.367906066536204,-0.367906066536204,1
-0.365949119373777,-0.365949119373777,1
-0.36399217221135,-0.36399217221135,1
-0.362035225048924,-0.362035225048924,1
-0.360078277886497,-0.360078277886497,1
-0.35812133072407,-0.35812133072407,1
-0.356164383561644,-0.356164383561644,1
-0.354207436399217,-0.354207436399217,1
-0.352250489236791,-0.352250489236791,1
-0.350293542074364,-0.350293542074364,1
-0.348336594911937,-0.348336594911937,1
-0.346379647749511,-0.346379647749511,1
-0.344422700587084,-0.344422700587084,1
-0.342465753424658,-0.342465753424658,1
-0.340508806262231,-0.340508806262231,1
-0.338551859099804,-0.338551859099804,1
-0.336594911937378,-0.336594911937378,1
-0.334637964774951,-0.334637964774951,1
-0.332681017612524,-0.332681017612524,1
-0.330724070450098,-0.330724070450098,1
-0.328767123287671,-0.328767123287671,1
-0.326810176125245,-0.326810176125245,1
-0.324853228962818,-0.324853228962818,1
-0.322896281800391,-0.322896281800391,1
-0.320939334637965,-0.320939334637965,1
-0.318982387475538,-0.318982387475538,1
-0.317025440313112,-0.317025440313112,1
-0.315068493150685,-0.315068493150685,1
-0.313111545988258,-0.313111545988258,1
-0.311154598825832,-0.311154598825832,1
-0.309197651663405,-0.309197651663405,1
